,voter,yes,no,veto,abstain,no_vote,valid_votes,total_votes,proposal_num,overall_match,cluster_match,overall_match_rate,cluster_match_rate,participation_rate,cluster_label, AutoStake  Slash Protected,StakeWithUs,BHarvest,Crosnest,SG1,Chorus One,Forbole,Bi23 Labs,kytzu,Notional, block pane ,stakefish,d3akashcloud,Figment,Oldcat, Stakepile,CLOSED,Citadelone,Frens ,Cosmostation,Kleomedes,Coinage x DAIC,polkachucom,Meria,Stakeflow,ChainLayer,DACM,Allnodes,PoS Node,SmartNodes,Quebec,MrK,Redelegate,Trust Nodes,Everstake,AlphaNodes,coaction,Please Redelegate,WeStaking,offline,Decloud Nodes Lab,ChainTools,0 Fee  ACI69  Airdrops,Consensus One, uGaenn ,Wetez,Validatriumcom,Inter Blockchain Services,Bit Cat,Easy 2 Stake,Nodeasycom,Huobi,ChainodeTech,Psycho Node,TRGC By Liquify,StakeSeeker by BTCS,europlots,P2PORG  P2P Validator,Colossus,Kiln,Luganodes,InfStones,Stir,Sunflower,Cryptostakecom ,CEXIO Validator,stake2earn,StakeCraft,Staked,Winter Validator,StakeLab,Anchor Staking,Masternode24de,KJINCio, CryptoCrew Validators IBCgang,BitNordic,Kiki Finance,openstakenet,OtterSync,Bitference,clubwfh,Validator Deprecated and Merged Please redelagate to AtlasStaking, EarnStash,DECOMMISSIONED AUDITone,Asteroid,0 Fee  Stakewollecom,cyberp3810,Stakincom ,SUNREN  0 Fee,DeCrypto,MKVone,Redelegate before 10072022,NBG,0 Fee MPress,funky,Inactive  Please Redelegate, KysenPool,Insight Finance,KAVAxAiden  High Staking Reward,Bitget  0 Fee,validator closing  please redelgate,Moonshinecc Validation  CM1,0 Fee to 2023  Avaultocom,vinividivici,MANTRA DAO,Stakebg,CLOSED decentralizehk  DHK dao,NQ4NET,DEXhybrid,DelosNode,BNB48Club,0 Fee to TOP 1   meleaxyz ,Atlas Staking  Auto compound rewards ,HbStaking,JupiterIAM,IvoryTower,Ystad,Share Staker  Airdrop  Check Web,101,BoxedCloudnet  0 until 2024,REDELEGATEPrometey,0 Fee  NymbusNode,POSTHUMAN,Staking4All,kavamainnetsk,high_similarity_voters
57,P2PORG  P2P Validator,22,11,0,5,0,38,38,43,26,29,0.6842105263157895,0.7631578947368421,0.8837209302325582,7,0.5813953488372093,0.5116279069767442,0.4186046511627907,0.32558139534883723,0.06976744186046512,0.5348837209302325,0.3023255813953488,0.23255813953488372,0.06976744186046512,0.23255813953488372,0.20930232558139536,0.023255813953488372,0.3023255813953488,0.0,0.37209302325581395,0.11627906976744186,0.0,0.37209302325581395,0.20930232558139536,0.5348837209302325,0.16279069767441862,0.20930232558139536,0.6511627906976745,0.09302325581395349,0.20930232558139536,0.4186046511627907,0.20930232558139536,0.4186046511627907,0.3953488372093023,0.023255813953488372,0.046511627906976744,0.11627906976744186,0.37209302325581395,0.023255813953488372,0.11627906976744186,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.4883720930232558,0.023255813953488372,0.046511627906976744,0.4418604651162791,0.13953488372093023,0.0,0.16279069767441862,0.16279069767441862,0.3488372093023256,0.5348837209302325,0.023255813953488372,0.18604651162790697,0.27906976744186046,0.13953488372093023,0.20930232558139536,0.06976744186046512,0.06976744186046512,0.09302325581395349,0.06976744186046512,1.0,0.09302325581395349,0.11627906976744186,0.20930232558139536,0.0,0.0,0.0,0.0,0.3488372093023256,0.046511627906976744,0.23255813953488372,0.0,0.4186046511627907,0.20930232558139536,0.0,0.0,0.11627906976744186,0.046511627906976744,0.5348837209302325,0.0,0.2558139534883721,0.3953488372093023,0.0,0.09302325581395349,0.32558139534883723,0.16279069767441862,0.06976744186046512,0.06976744186046512,0.4186046511627907,0.046511627906976744,0.3953488372093023,0.2558139534883721,0.0,0.6046511627906976,0.13953488372093023,0.20930232558139536,0.13953488372093023,0.046511627906976744,0.046511627906976744,0.3023255813953488,0.0,0.16279069767441862,0.13953488372093023,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.2558139534883721,0.046511627906976744,0.2558139534883721,0.23255813953488372,0.20930232558139536,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.13953488372093023,0.0,0.0,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.0,0.023255813953488372,0.06976744186046512,0.046511627906976744,0.09302325581395349,0.0,"['polkachucom', 'MKVone']"
58,Colossus,5,0,0,2,0,7,7,43,5,7,0.7142857142857143,1.0,0.16279069767441862,7,0.09302325581395349,0.09302325581395349,0.06976744186046512,0.06976744186046512,0.0,0.09302325581395349,0.023255813953488372,0.046511627906976744,0.0,0.0,0.0,0.0,0.09302325581395349,0.0,0.06976744186046512,0.0,0.0,0.13953488372093023,0.046511627906976744,0.13953488372093023,0.046511627906976744,0.06976744186046512,0.11627906976744186,0.06976744186046512,0.023255813953488372,0.09302325581395349,0.06976744186046512,0.11627906976744186,0.13953488372093023,0.0,0.046511627906976744,0.0,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.0,0.0,0.06976744186046512,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.06976744186046512,0.06976744186046512,0.0,0.09302325581395349,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395349,1.0,0.06976744186046512,0.11627906976744186,0.0,0.0,0.0,0.0,0.09302325581395349,0.0,0.023255813953488372,0.0,0.11627906976744186,0.0,0.0,0.0,0.046511627906976744,0.046511627906976744,0.13953488372093023,0.0,0.06976744186046512,0.06976744186046512,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.11627906976744186,0.0,0.09302325581395349,0.023255813953488372,0.0,0.11627906976744186,0.0,0.06976744186046512,0.06976744186046512,0.0,0.0,0.046511627906976744,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,0.046511627906976744,0.023255813953488372,[]
59,Kiln,6,0,0,10,27,16,43,43,10,31,0.23255813953488372,0.7209302325581395,0.37209302325581395,6,0.11627906976744186,0.16279069767441862,0.023255813953488372,0.2558139534883721,0.023255813953488372,0.18604651162790697,0.06976744186046512,0.023255813953488372,0.0,0.023255813953488372,0.11627906976744186,0.06976744186046512,0.09302325581395349,0.6046511627906976,0.046511627906976744,0.32558139534883723,0.627906976744186,0.3023255813953488,0.09302325581395349,0.16279069767441862,0.18604651162790697,0.23255813953488372,0.13953488372093023,0.023255813953488372,0.13953488372093023,0.16279069767441862,0.09302325581395349,0.18604651162790697,0.20930232558139536,0.09302325581395349,0.11627906976744186,0.0,0.0,0.23255813953488372,0.09302325581395349,0.046511627906976744,0.0,0.5581395348837209,0.06976744186046512,0.0,0.0,0.16279069767441862,0.11627906976744186,0.0,0.0,0.0,0.046511627906976744,0.11627906976744186,0.0,0.23255813953488372,0.5813953488372093,0.0,0.4186046511627907,0.0,0.5348837209302325,0.023255813953488372,0.0,0.11627906976744186,0.06976744186046512,1.0,0.11627906976744186,0.3953488372093023,0.627906976744186,0.627906976744186,0.27906976744186046,0.11627906976744186,0.0,0.06976744186046512,0.627906976744186,0.18604651162790697,0.0,0.0,0.5813953488372093,0.11627906976744186,0.16279069767441862,0.18604651162790697,0.627906976744186,0.06976744186046512,0.2558139534883721,0.627906976744186,0.0,0.0,0.0,0.0,0.0,0.13953488372093023,0.0,0.23255813953488372,0.20930232558139536,0.0,0.11627906976744186,0.0,0.11627906976744186,0.20930232558139536,0.5581395348837209,0.3953488372093023,0.3023255813953488,0.5813953488372093,0.27906976744186046,0.20930232558139536,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.09302325581395349,0.023255813953488372,"['Figment', 'CLOSED', 'Stir', 'Sunflower', 'Staked', 'Kiki Finance', 'Bitference']"
60,Luganodes,9,1,0,2,0,12,12,43,10,11,0.8333333333333334,0.9166666666666666,0.27906976744186046,7,0.23255813953488372,0.16279069767441862,0.13953488372093023,0.09302325581395349,0.023255813953488372,0.20930232558139536,0.11627906976744186,0.046511627906976744,0.0,0.023255813953488372,0.0,0.0,0.18604651162790697,0.0,0.11627906976744186,0.0,0.0,0.18604651162790697,0.13953488372093023,0.23255813953488372,0.0,0.13953488372093023,0.23255813953488372,0.11627906976744186,0.13953488372093023,0.13953488372093023,0.06976744186046512,0.18604651162790697,0.20930232558139536,0.0,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.0,0.023255813953488372,0.0,0.16279069767441862,0.0,0.0,0.18604651162790697,0.11627906976744186,0.0,0.023255813953488372,0.023255813953488372,0.18604651162790697,0.16279069767441862,0.0,0.11627906976744186,0.11627906976744186,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.046511627906976744,0.20930232558139536,0.11627906976744186,0.11627906976744186,1.0,0.0,0.0,0.0,0.0,0.09302325581395349,0.0,0.06976744186046512,0.0,0.16279069767441862,0.0,0.0,0.0,0.06976744186046512,0.023255813953488372,0.27906976744186046,0.0,0.09302325581395349,0.16279069767441862,0.0,0.0,0.11627906976744186,0.0,0.0,0.0,0.18604651162790697,0.0,0.11627906976744186,0.06976744186046512,0.0,0.20930232558139536,0.0,0.09302325581395349,0.06976744186046512,0.0,0.0,0.11627906976744186,0.0,0.046511627906976744,0.09302325581395349,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.06976744186046512,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.023255813953488372,[]
61,InfStones,0,0,0,0,30,0,30,43,6,15,0.2,0.5,0.0,6,0.0,0.0,0.0,0.09302325581395349,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.37209302325581395,0.11627906976744186,0.0,0.6976744186046512,0.0,0.5116279069767442,0.6976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6744186046511628,0.0,0.0,0.0,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32558139534883723,0.0,0.5813953488372093,0.0,0.6511627906976745,0.0,0.0,0.0,0.0,0.3953488372093023,0.0,1.0,0.6976744186046512,0.6046511627906976,0.5581395348837209,0.0,0.0,0.0,0.6976744186046512,0.18604651162790697,0.0,0.0,0.6744186046511628,0.0,0.0,0.0,0.6976744186046512,0.0,0.16279069767441862,0.6976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16279069767441862,0.0,0.023255813953488372,0.0,0.3023255813953488,0.0,0.6744186046511628,0.5813953488372093,0.46511627906976744,0.6744186046511628,0.20930232558139536,0.4418604651162791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Figment', 'CLOSED', 'Please Redelegate', 'TRGC By Liquify', 'Stir', 'Sunflower', 'Staked', 'Masternode24de', 'Kiki Finance', 'Bitference', 'funky', 'Insight Finance']"
62,Stir,0,0,0,0,43,0,43,43,6,1,0.13953488372093023,0.023255813953488372,0.0,7,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.4883720930232558,0.11627906976744186,0.0,0.9767441860465116,0.0,0.6976744186046512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9302325581395349,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5348837209302325,0.0,0.7441860465116279,0.0,0.9069767441860465,0.0,0.0,0.0,0.0,0.627906976744186,0.0,0.6976744186046512,1.0,0.9069767441860465,0.5581395348837209,0.0,0.0,0.0,1.0,0.23255813953488372,0.0,0.0,0.9534883720930233,0.0,0.0,0.0,1.0,0.0,0.20930232558139536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558139534883721,0.0,0.023255813953488372,0.0,0.3023255813953488,0.0,0.9302325581395349,0.7674418604651163,0.5581395348837209,0.9534883720930233,0.3953488372093023,0.4418604651162791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Figment', ' Stakepile', 'CLOSED', 'Please Redelegate', 'ChainodeTech', 'TRGC By Liquify', 'Kiln', 'InfStones', 'Sunflower', 'Staked', 'Masternode24de', 'Kiki Finance', 'Bitference', 'funky', 'Inactive  Please Redelegate', 'Insight Finance']"
63,Sunflower,0,1,0,0,39,1,40,43,6,23,0.15,0.575,0.023255813953488372,5,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.3953488372093023,0.11627906976744186,0.023255813953488372,0.8837209302325582,0.023255813953488372,0.6046511627906976,0.9069767441860465,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,0.18604651162790697,0.023255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.8372093023255814,0.0,0.0,0.0,0.13953488372093023,0.023255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.5116279069767442,0.0,0.6511627906976745,0.0,0.813953488372093,0.0,0.0,0.0,0.0,0.627906976744186,0.0,0.6046511627906976,0.9069767441860465,1.0,0.4883720930232558,0.0,0.0,0.0,0.9069767441860465,0.23255813953488372,0.0,0.0,0.8604651162790697,0.0,0.0,0.0,0.9069767441860465,0.0,0.23255813953488372,0.9069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27906976744186046,0.0,0.023255813953488372,0.0,0.2558139534883721,0.0,0.8372093023255814,0.6744186046511628,0.5116279069767442,0.8604651162790697,0.3953488372093023,0.3953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,"['Figment', ' Stakepile', 'CLOSED', 'Please Redelegate', 'ChainodeTech', 'TRGC By Liquify', 'Kiln', 'InfStones', 'Stir', 'Staked', 'Masternode24de', 'Kiki Finance', 'Bitference', 'funky', 'Inactive  Please Redelegate', 'Insight Finance']"
64,Cryptostakecom ,0,0,0,0,24,0,24,43,6,21,0.25,0.875,0.0,5,0.0,0.0,0.0,0.09302325581395349,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.3488372093023256,0.11627906976744186,0.0,0.5581395348837209,0.0,0.3953488372093023,0.5581395348837209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5581395348837209,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20930232558139536,0.0,0.46511627906976744,0.0,0.5348837209302325,0.0,0.0,0.0,0.0,0.27906976744186046,0.0,0.5581395348837209,0.5581395348837209,0.4883720930232558,1.0,0.0,0.0,0.0,0.5581395348837209,0.16279069767441862,0.0,0.0,0.5348837209302325,0.0,0.0,0.0,0.5581395348837209,0.0,0.13953488372093023,0.5581395348837209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16279069767441862,0.0,0.023255813953488372,0.0,0.3023255813953488,0.0,0.5348837209302325,0.46511627906976744,0.4418604651162791,0.5348837209302325,0.18604651162790697,0.4418604651162791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
65,CEXIO Validator,21,2,0,3,0,26,26,43,19,22,0.7307692307692307,0.8461538461538461,0.6046511627906976,7,0.37209302325581395,0.3488372093023256,0.2558139534883721,0.16279069767441862,0.023255813953488372,0.3488372093023256,0.20930232558139536,0.18604651162790697,0.0,0.18604651162790697,0.046511627906976744,0.0,0.20930232558139536,0.0,0.18604651162790697,0.11627906976744186,0.0,0.4418604651162791,0.16279069767441862,0.4186046511627907,0.13953488372093023,0.09302325581395349,0.4186046511627907,0.13953488372093023,0.16279069767441862,0.2558139534883721,0.20930232558139536,0.3023255813953488,0.3488372093023256,0.0,0.0,0.046511627906976744,0.27906976744186046,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.23255813953488372,0.023255813953488372,0.023255813953488372,0.3023255813953488,0.09302325581395349,0.046511627906976744,0.06976744186046512,0.13953488372093023,0.27906976744186046,0.23255813953488372,0.06976744186046512,0.20930232558139536,0.3023255813953488,0.023255813953488372,0.13953488372093023,0.023255813953488372,0.06976744186046512,0.06976744186046512,0.0,0.3488372093023256,0.09302325581395349,0.11627906976744186,0.09302325581395349,0.0,0.0,0.0,0.0,1.0,0.0,0.18604651162790697,0.0,0.3023255813953488,0.09302325581395349,0.023255813953488372,0.0,0.16279069767441862,0.046511627906976744,0.4418604651162791,0.0,0.23255813953488372,0.37209302325581395,0.0,0.0,0.11627906976744186,0.13953488372093023,0.023255813953488372,0.023255813953488372,0.32558139534883723,0.0,0.37209302325581395,0.20930232558139536,0.0,0.4186046511627907,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.18604651162790697,0.0,0.16279069767441862,0.11627906976744186,0.0,0.06976744186046512,0.0,0.23255813953488372,0.023255813953488372,0.13953488372093023,0.23255813953488372,0.13953488372093023,0.0,0.0,0.023255813953488372,0.0,0.0,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.0,0.16279069767441862,0.023255813953488372,[]
66,stake2earn,1,2,0,0,0,3,3,43,2,3,0.6666666666666666,1.0,0.06976744186046512,2,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.0,0.046511627906976744,0.023255813953488372,0.0,0.046511627906976744,0.0,0.023255813953488372,0.046511627906976744,0.0,0.0,0.0,0.023255813953488372,0.0,0.046511627906976744,0.046511627906976744,0.0,0.0,0.023255813953488372,0.0,0.0,0.046511627906976744,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.023255813953488372,0.0,0.023255813953488372,0.046511627906976744,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.0,0.023255813953488372,0.046511627906976744,0.0,0.046511627906976744,0.046511627906976744,0.0,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.0,0.06976744186046512,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.046511627906976744,0.0,0.023255813953488372,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
67,StakeCraft,16,2,1,2,0,21,21,43,13,7,0.6190476190476191,0.3333333333333333,0.4883720930232558,5,0.32558139534883723,0.23255813953488372,0.27906976744186046,0.13953488372093023,0.023255813953488372,0.23255813953488372,0.11627906976744186,0.13953488372093023,0.0,0.11627906976744186,0.046511627906976744,0.0,0.2558139534883721,0.0,0.11627906976744186,0.046511627906976744,0.0,0.20930232558139536,0.16279069767441862,0.32558139534883723,0.06976744186046512,0.09302325581395349,0.3488372093023256,0.16279069767441862,0.13953488372093023,0.23255813953488372,0.11627906976744186,0.23255813953488372,0.32558139534883723,0.0,0.023255813953488372,0.0,0.16279069767441862,0.0,0.06976744186046512,0.0,0.023255813953488372,0.0,0.20930232558139536,0.0,0.046511627906976744,0.2558139534883721,0.13953488372093023,0.046511627906976744,0.023255813953488372,0.18604651162790697,0.20930232558139536,0.13953488372093023,0.0,0.09302325581395349,0.13953488372093023,0.046511627906976744,0.06976744186046512,0.0,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.23255813953488372,0.023255813953488372,0.06976744186046512,0.06976744186046512,0.0,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,0.0,0.27906976744186046,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.09302325581395349,0.0,0.2558139534883721,0.0,0.13953488372093023,0.18604651162790697,0.0,0.0,0.13953488372093023,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.2558139534883721,0.0,0.13953488372093023,0.16279069767441862,0.0,0.3488372093023256,0.023255813953488372,0.09302325581395349,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.11627906976744186,0.023255813953488372,0.18604651162790697,0.20930232558139536,0.0,0.046511627906976744,0.0,0.18604651162790697,0.0,0.13953488372093023,0.09302325581395349,0.06976744186046512,0.023255813953488372,0.0,0.0,0.0,0.046511627906976744,0.046511627906976744,0.0,0.0,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.0,0.046511627906976744,0.09302325581395349,0.0,0.06976744186046512,0.0,[]
68,Staked,0,0,0,0,43,0,43,43,6,29,0.13953488372093023,0.6744186046511628,0.0,0,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.4883720930232558,0.11627906976744186,0.0,0.9767441860465116,0.0,0.6976744186046512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9302325581395349,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5348837209302325,0.0,0.7441860465116279,0.0,0.9069767441860465,0.0,0.0,0.0,0.0,0.627906976744186,0.0,0.6976744186046512,1.0,0.9069767441860465,0.5581395348837209,0.0,0.0,0.0,1.0,0.23255813953488372,0.0,0.0,0.9534883720930233,0.0,0.0,0.0,1.0,0.0,0.20930232558139536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558139534883721,0.0,0.023255813953488372,0.0,0.3023255813953488,0.0,0.9302325581395349,0.7674418604651163,0.5581395348837209,0.9534883720930233,0.3953488372093023,0.4418604651162791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Figment', ' Stakepile', 'CLOSED', 'Please Redelegate', 'ChainodeTech', 'TRGC By Liquify', 'Kiln', 'InfStones', 'Stir', 'Sunflower', 'Masternode24de', 'Kiki Finance', 'Bitference', 'funky', 'Inactive  Please Redelegate', 'Insight Finance']"
69,Winter Validator,23,9,0,1,10,33,43,43,21,17,0.4883720930232558,0.3953488372093023,0.7674418604651163,5,0.4883720930232558,0.4186046511627907,0.4418604651162791,0.27906976744186046,0.023255813953488372,0.4418604651162791,0.2558139534883721,0.18604651162790697,0.023255813953488372,0.13953488372093023,0.2558139534883721,0.023255813953488372,0.3953488372093023,0.23255813953488372,0.18604651162790697,0.23255813953488372,0.23255813953488372,0.32558139534883723,0.2558139534883721,0.4883720930232558,0.11627906976744186,0.11627906976744186,0.5581395348837209,0.23255813953488372,0.13953488372093023,0.37209302325581395,0.23255813953488372,0.37209302325581395,0.3953488372093023,0.046511627906976744,0.023255813953488372,0.09302325581395349,0.27906976744186046,0.0,0.11627906976744186,0.046511627906976744,0.023255813953488372,0.2558139534883721,0.37209302325581395,0.0,0.046511627906976744,0.46511627906976744,0.18604651162790697,0.023255813953488372,0.09302325581395349,0.16279069767441862,0.32558139534883723,0.3953488372093023,0.023255813953488372,0.13953488372093023,0.3488372093023256,0.046511627906976744,0.2558139534883721,0.0,0.27906976744186046,0.09302325581395349,0.046511627906976744,0.4186046511627907,0.11627906976744186,0.18604651162790697,0.16279069767441862,0.18604651162790697,0.23255813953488372,0.23255813953488372,0.16279069767441862,0.3023255813953488,0.046511627906976744,0.27906976744186046,0.23255813953488372,1.0,0.09302325581395349,0.0,0.2558139534883721,0.13953488372093023,0.023255813953488372,0.4418604651162791,0.23255813953488372,0.2558139534883721,0.5581395348837209,0.23255813953488372,0.0,0.27906976744186046,0.11627906976744186,0.023255813953488372,0.0,0.5116279069767442,0.0,0.27906976744186046,0.32558139534883723,0.0,0.5581395348837209,0.06976744186046512,0.20930232558139536,0.09302325581395349,0.20930232558139536,0.2558139534883721,0.5116279069767442,0.23255813953488372,0.37209302325581395,0.4186046511627907,0.0,0.06976744186046512,0.0,0.18604651162790697,0.046511627906976744,0.23255813953488372,0.16279069767441862,0.13953488372093023,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.09302325581395349,0.046511627906976744,0.11627906976744186,0.023255813953488372,[]
