,voter,yes,no,veto,abstain,no_vote,valid_votes,total_votes,proposal_num,overall_match,cluster_match,overall_match_rate,cluster_match_rate,participation_rate,cluster_label,Imperatorco,SpacePotato,01node,Bi23 Labs,kytzu,Ping,openbitlab,stakefish,Citadelone,KingSuper,Cosmostation,BlockHunters ,Meria,Cypher Core,node101,test,Stakeflow,PoS Node,kooltek68,EZ Staking,Stakin,syncnode,stakesystems,Wetez,SpaceStake,DO NOT DELEGATE,Bit Cat,Easy 2 Stake,jetlife,w3coins,Atomic power node,HLT,Certus One,HighStakesch  Stake for Airdrop,DokiaCapital,Moonstake,Cosmos Spaces,InfStones,Staked,REDELEGATEPLEASE,Stake5 Labs,NodeRunner,wukong,HashFuture,Chaintor,david,minminnet,BrightRoad,Wendy,Perseverance Staking,Winter Validator,DFM,Stakewollecom  100 insurance,BlueBlock,Sven,TienMaHoa,bajiute,INKER,Tower,Blockval  0 fees  Restake,Unicorn,NEOPLY,ZRL,BlueNode,Monterey,Koinsortium,Light,IRISNETVALIDATOr,im,PLEASE REDELEGATE  Stakelyio,Made In Block,Allnodes  0 fee,Crypto Lion ,ETS20,itokenpool,flyfly,Trivium  TriviumNetwork,Temperstake,StakeLab,InChainWorks,Anchor Staking,Coinstaking,Interstake One prev BTCSecure,DCC Capital,Nodeasy,DUALsystems,tiantian,Decommissioned unbond or redelegate,dolphintwo,Crazybee,BTC,SKY,MrZhang,QOSGroup,PXN,FreshIriser,SuperColle,umbrella,Heimdallr,Tanya,IRIRNO1,Stakernode,blockpool,Heaven,BigWave,Ant,AIG,BRUCE,Meganode,Masternode24de,KonsorTech,Anna,VITALITY,HongkongNode,Cestbon,Boy,Any Labs,Lavenderfive Staking,Leo,Terrarium ,KJINCio,high_similarity_voters
56,bajiute,4,2,1,2,8,9,17,17,10,12,0.5882352941176471,0.7058823529411765,0.5294117647058824,4,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.4117647058823529,0.058823529411764705,0.11764705882352941,0.47058823529411764,0.0,0.35294117647058826,0.47058823529411764,0.11764705882352941,0.35294117647058826,0.23529411764705882,0.11764705882352941,0.47058823529411764,0.4117647058823529,0.5882352941176471,0.11764705882352941,0.23529411764705882,0.47058823529411764,0.17647058823529413,0.0,0.11764705882352941,0.0,0.058823529411764705,0.4117647058823529,0.35294117647058826,0.0,0.47058823529411764,0.23529411764705882,0.0,0.29411764705882354,0.058823529411764705,0.17647058823529413,0.5882352941176471,0.47058823529411764,0.47058823529411764,0.23529411764705882,0.47058823529411764,0.0,0.29411764705882354,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.5294117647058824,0.6470588235294118,0.23529411764705882,0.7058823529411765,0.5294117647058824,0.47058823529411764,0.4117647058823529,0.7058823529411765,0.23529411764705882,0.4117647058823529,0.35294117647058826,0.7058823529411765,1.0,0.47058823529411764,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.5294117647058824,0.47058823529411764,0.47058823529411764,0.35294117647058826,0.4117647058823529,0.5294117647058824,0.5294117647058824,0.47058823529411764,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.35294117647058826,0.4117647058823529,0.11764705882352941,0.23529411764705882,0.0,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.0,0.23529411764705882,0.23529411764705882,0.0,0.11764705882352941,0.4117647058823529,0.23529411764705882,0.058823529411764705,0.0,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.0,0.23529411764705882,0.29411764705882354,0.11764705882352941,0.4117647058823529,0.23529411764705882,0.058823529411764705,0.0,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.29411764705882354,0.47058823529411764,0.17647058823529413,0.058823529411764705,"['david', 'BrightRoad', 'DFM', 'TienMaHoa']"
57,INKER,0,1,0,0,16,1,17,17,7,7,0.4117647058823529,0.4117647058823529,0.058823529411764705,4,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.9411764705882353,0.0,0.35294117647058826,0.47058823529411764,0.0,0.5882352941176471,0.23529411764705882,0.0,0.29411764705882354,0.8235294117647058,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.29411764705882354,0.0,0.47058823529411764,0.17647058823529413,0.0,0.35294117647058826,0.0,0.0,0.35294117647058826,0.6470588235294118,0.5294117647058824,0.23529411764705882,0.8235294117647058,0.0,0.23529411764705882,0.4117647058823529,0.058823529411764705,0.0,0.29411764705882354,0.47058823529411764,0.0,0.47058823529411764,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.4117647058823529,0.058823529411764705,0.8235294117647058,0.6470588235294118,0.47058823529411764,0.47058823529411764,1.0,0.29411764705882354,0.47058823529411764,0.7058823529411765,0.6470588235294118,0.35294117647058826,0.5882352941176471,0.35294117647058826,0.29411764705882354,0.4117647058823529,0.47058823529411764,0.4117647058823529,0.0,0.058823529411764705,0.0,0.0,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Bi23 Labs', 'openbitlab', 'test', 'DO NOT DELEGATE', 'Moonstake', 'Staked', 'Wendy', 'Perseverance Staking', 'Winter Validator', 'BlueBlock', 'Sven', 'Unicorn', 'NEOPLY']"
58,Tower,0,7,0,5,5,12,17,17,6,8,0.35294117647058826,0.47058823529411764,0.7058823529411765,4,0.29411764705882354,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.0,0.0,0.29411764705882354,0.0,0.4117647058823529,0.29411764705882354,0.11764705882352941,0.17647058823529413,0.5294117647058824,0.058823529411764705,0.35294117647058826,0.29411764705882354,0.35294117647058826,0.11764705882352941,0.0,0.23529411764705882,0.23529411764705882,0.0,0.058823529411764705,0.0,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.0,0.29411764705882354,0.29411764705882354,0.0,0.17647058823529413,0.0,0.17647058823529413,0.5294117647058824,0.35294117647058826,0.29411764705882354,0.17647058823529413,0.29411764705882354,0.0,0.17647058823529413,0.5294117647058824,0.17647058823529413,0.23529411764705882,0.5882352941176471,0.47058823529411764,0.11764705882352941,0.5294117647058824,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.47058823529411764,0.23529411764705882,0.17647058823529413,0.35294117647058826,0.5294117647058824,0.4117647058823529,0.29411764705882354,1.0,0.29411764705882354,0.29411764705882354,0.47058823529411764,0.35294117647058826,0.29411764705882354,0.4117647058823529,0.23529411764705882,0.7058823529411765,0.35294117647058826,0.5294117647058824,0.0,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.23529411764705882,0.0,0.17647058823529413,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.29411764705882354,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.35294117647058826,0.0,0.35294117647058826,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.35294117647058826,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.0,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.0,0.0,['Light']
59,Blockval  0 fees  Restake,3,0,1,3,9,7,16,17,10,9,0.625,0.5625,0.4117647058823529,4,0.11764705882352941,0.0,0.0,0.47058823529411764,0.058823529411764705,0.11764705882352941,0.5294117647058824,0.0,0.5882352941176471,0.4117647058823529,0.23529411764705882,0.5882352941176471,0.47058823529411764,0.23529411764705882,0.5882352941176471,0.4117647058823529,0.47058823529411764,0.23529411764705882,0.17647058823529413,0.29411764705882354,0.11764705882352941,0.0,0.23529411764705882,0.0,0.11764705882352941,0.47058823529411764,0.35294117647058826,0.17647058823529413,0.4117647058823529,0.35294117647058826,0.17647058823529413,0.23529411764705882,0.0,0.17647058823529413,0.35294117647058826,0.4117647058823529,0.4117647058823529,0.23529411764705882,0.5294117647058824,0.0,0.23529411764705882,0.35294117647058826,0.058823529411764705,0.11764705882352941,0.4117647058823529,0.29411764705882354,0.17647058823529413,0.4117647058823529,0.5294117647058824,0.47058823529411764,0.5294117647058824,0.5294117647058824,0.29411764705882354,0.35294117647058826,0.7647058823529411,0.5882352941176471,0.4117647058823529,0.47058823529411764,0.29411764705882354,1.0,0.47058823529411764,0.5294117647058824,0.5882352941176471,0.5294117647058824,0.6470588235294118,0.29411764705882354,0.35294117647058826,0.4117647058823529,0.47058823529411764,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.4117647058823529,0.35294117647058826,0.29411764705882354,0.17647058823529413,0.17647058823529413,0.0,0.0,0.0,0.058823529411764705,0.17647058823529413,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0,0.0,0.058823529411764705,0.17647058823529413,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,"['Sven', 'Monterey']"
60,Unicorn,0,1,1,0,13,2,15,17,7,7,0.4666666666666667,0.4666666666666667,0.11764705882352941,4,0.058823529411764705,0.0,0.0,0.7058823529411765,0.0,0.0,0.7647058823529411,0.0,0.35294117647058826,0.47058823529411764,0.058823529411764705,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.29411764705882354,0.6470588235294118,0.5294117647058824,0.058823529411764705,0.0,0.35294117647058826,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.7058823529411765,0.23529411764705882,0.0,0.47058823529411764,0.17647058823529413,0.0,0.23529411764705882,0.0,0.058823529411764705,0.35294117647058826,0.5882352941176471,0.5294117647058824,0.23529411764705882,0.7647058823529411,0.0,0.23529411764705882,0.29411764705882354,0.0,0.058823529411764705,0.23529411764705882,0.35294117647058826,0.11764705882352941,0.47058823529411764,0.7647058823529411,0.7058823529411765,0.7058823529411765,0.47058823529411764,0.11764705882352941,0.5882352941176471,0.5882352941176471,0.5294117647058824,0.4117647058823529,0.7058823529411765,0.29411764705882354,0.47058823529411764,1.0,0.7058823529411765,0.35294117647058826,0.5882352941176471,0.35294117647058826,0.17647058823529413,0.4117647058823529,0.47058823529411764,0.47058823529411764,0.058823529411764705,0.0,0.0,0.11764705882352941,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Bi23 Labs', 'openbitlab', 'BlockHunters ', 'test', 'DO NOT DELEGATE', 'Staked', 'Wendy', 'Perseverance Staking', 'Winter Validator', 'INKER', 'NEOPLY']"
61,NEOPLY,1,2,0,2,12,5,17,17,8,10,0.47058823529411764,0.5882352941176471,0.29411764705882354,4,0.11764705882352941,0.17647058823529413,0.0,0.6470588235294118,0.0,0.0,0.7058823529411765,0.0,0.47058823529411764,0.5294117647058824,0.0,0.5882352941176471,0.4117647058823529,0.058823529411764705,0.35294117647058826,0.5882352941176471,0.5294117647058824,0.0,0.058823529411764705,0.4117647058823529,0.11764705882352941,0.0,0.0,0.0,0.0,0.6470588235294118,0.29411764705882354,0.0,0.5294117647058824,0.29411764705882354,0.0,0.29411764705882354,0.0,0.058823529411764705,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.23529411764705882,0.7058823529411765,0.0,0.23529411764705882,0.5294117647058824,0.17647058823529413,0.11764705882352941,0.4117647058823529,0.5882352941176471,0.058823529411764705,0.7058823529411765,0.7058823529411765,0.6470588235294118,0.6470588235294118,0.5882352941176471,0.11764705882352941,0.5294117647058824,0.6470588235294118,0.6470588235294118,0.5294117647058824,0.6470588235294118,0.47058823529411764,0.5294117647058824,0.7058823529411765,1.0,0.5882352941176471,0.5882352941176471,0.5294117647058824,0.23529411764705882,0.6470588235294118,0.5294117647058824,0.7058823529411765,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.47058823529411764,0.35294117647058826,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,0.0,0.11764705882352941,0.17647058823529413,0.0,0.0,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.0,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.0,0.0,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.0,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,"['Bi23 Labs', 'openbitlab', 'DO NOT DELEGATE', 'Staked', 'BrightRoad', 'Wendy', 'Perseverance Staking', 'Winter Validator', 'Sven', 'TienMaHoa', 'INKER', 'Unicorn', 'Light', 'im']"
62,ZRL,1,2,3,4,7,10,17,17,8,10,0.47058823529411764,0.5882352941176471,0.5882352941176471,4,0.35294117647058826,0.17647058823529413,0.11764705882352941,0.35294117647058826,0.0,0.0,0.4117647058823529,0.0,0.5882352941176471,0.35294117647058826,0.17647058823529413,0.29411764705882354,0.5294117647058824,0.11764705882352941,0.6470588235294118,0.4117647058823529,0.47058823529411764,0.17647058823529413,0.058823529411764705,0.29411764705882354,0.29411764705882354,0.0,0.29411764705882354,0.0,0.11764705882352941,0.35294117647058826,0.23529411764705882,0.11764705882352941,0.35294117647058826,0.4117647058823529,0.11764705882352941,0.17647058823529413,0.0,0.35294117647058826,0.35294117647058826,0.4117647058823529,0.35294117647058826,0.17647058823529413,0.4117647058823529,0.0,0.17647058823529413,0.47058823529411764,0.29411764705882354,0.11764705882352941,0.47058823529411764,0.4117647058823529,0.17647058823529413,0.5294117647058824,0.4117647058823529,0.35294117647058826,0.4117647058823529,0.5882352941176471,0.35294117647058826,0.23529411764705882,0.5882352941176471,0.5294117647058824,0.47058823529411764,0.35294117647058826,0.35294117647058826,0.5882352941176471,0.35294117647058826,0.5882352941176471,1.0,0.35294117647058826,0.5882352941176471,0.23529411764705882,0.4117647058823529,0.4117647058823529,0.47058823529411764,0.058823529411764705,0.17647058823529413,0.23529411764705882,0.11764705882352941,0.35294117647058826,0.29411764705882354,0.29411764705882354,0.23529411764705882,0.11764705882352941,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.35294117647058826,0.0,0.23529411764705882,0.17647058823529413,0.0,0.0,0.23529411764705882,0.29411764705882354,0.11764705882352941,0.0,0.11764705882352941,0.35294117647058826,0.11764705882352941,0.0,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.0,0.0,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.0,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.0,['node101']
63,BlueNode,0,1,0,1,11,2,13,17,9,8,0.6923076923076923,0.6153846153846154,0.11764705882352941,4,0.058823529411764705,0.0,0.0,0.5882352941176471,0.0,0.0,0.6470588235294118,0.0,0.47058823529411764,0.5294117647058824,0.0,0.5882352941176471,0.29411764705882354,0.058823529411764705,0.4117647058823529,0.5294117647058824,0.5294117647058824,0.058823529411764705,0.0,0.4117647058823529,0.058823529411764705,0.0,0.0,0.0,0.0,0.5882352941176471,0.29411764705882354,0.058823529411764705,0.5294117647058824,0.23529411764705882,0.0,0.29411764705882354,0.0,0.058823529411764705,0.35294117647058826,0.5294117647058824,0.5882352941176471,0.23529411764705882,0.6470588235294118,0.0,0.23529411764705882,0.35294117647058826,0.0,0.058823529411764705,0.29411764705882354,0.4117647058823529,0.0,0.5294117647058824,0.6470588235294118,0.6470588235294118,0.5882352941176471,0.47058823529411764,0.058823529411764705,0.47058823529411764,0.5294117647058824,0.5882352941176471,0.47058823529411764,0.5882352941176471,0.29411764705882354,0.5294117647058824,0.5882352941176471,0.5882352941176471,0.35294117647058826,1.0,0.4117647058823529,0.23529411764705882,0.4117647058823529,0.5294117647058824,0.5294117647058824,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.47058823529411764,0.35294117647058826,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,"['openbitlab', 'Staked', 'Wendy', 'Perseverance Staking']"
64,Monterey,2,1,1,2,7,6,13,17,8,9,0.6153846153846154,0.6923076923076923,0.35294117647058826,4,0.11764705882352941,0.11764705882352941,0.0,0.35294117647058826,0.058823529411764705,0.11764705882352941,0.4117647058823529,0.0,0.5882352941176471,0.4117647058823529,0.23529411764705882,0.4117647058823529,0.5882352941176471,0.11764705882352941,0.47058823529411764,0.35294117647058826,0.4117647058823529,0.17647058823529413,0.11764705882352941,0.29411764705882354,0.11764705882352941,0.0,0.23529411764705882,0.0,0.11764705882352941,0.35294117647058826,0.35294117647058826,0.11764705882352941,0.4117647058823529,0.4117647058823529,0.17647058823529413,0.23529411764705882,0.0,0.11764705882352941,0.29411764705882354,0.4117647058823529,0.4117647058823529,0.23529411764705882,0.4117647058823529,0.0,0.23529411764705882,0.47058823529411764,0.11764705882352941,0.058823529411764705,0.4117647058823529,0.35294117647058826,0.11764705882352941,0.47058823529411764,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.47058823529411764,0.29411764705882354,0.23529411764705882,0.7058823529411765,0.47058823529411764,0.35294117647058826,0.35294117647058826,0.4117647058823529,0.6470588235294118,0.35294117647058826,0.5294117647058824,0.5882352941176471,0.4117647058823529,1.0,0.23529411764705882,0.47058823529411764,0.4117647058823529,0.47058823529411764,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.4117647058823529,0.35294117647058826,0.4117647058823529,0.17647058823529413,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,0.0,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.0,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,"['Sven', 'Blockval  0 fees  Restake']"
65,Koinsortium,6,2,0,0,4,8,12,17,6,6,0.5,0.5,0.47058823529411764,4,0.0,0.0,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.23529411764705882,0.0,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.35294117647058826,0.11764705882352941,0.23529411764705882,0.17647058823529413,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.29411764705882354,0.0,0.23529411764705882,0.23529411764705882,0.0,0.23529411764705882,0.058823529411764705,0.0,0.29411764705882354,0.29411764705882354,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.29411764705882354,0.29411764705882354,0.23529411764705882,0.29411764705882354,0.4117647058823529,0.17647058823529413,0.35294117647058826,0.23529411764705882,0.29411764705882354,0.4117647058823529,0.29411764705882354,0.23529411764705882,0.29411764705882354,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,1.0,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.35294117647058826,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.058823529411764705,0.0,0.17647058823529413,0.23529411764705882,0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.0,0.11764705882352941,0.23529411764705882,0.0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.058823529411764705,[]
66,Light,2,5,0,3,7,10,17,17,8,11,0.47058823529411764,0.6470588235294118,0.5882352941176471,4,0.17647058823529413,0.4117647058823529,0.0,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.4117647058823529,0.0,0.5294117647058824,0.4117647058823529,0.11764705882352941,0.29411764705882354,0.47058823529411764,0.11764705882352941,0.47058823529411764,0.4117647058823529,0.5294117647058824,0.11764705882352941,0.11764705882352941,0.4117647058823529,0.11764705882352941,0.0,0.058823529411764705,0.0,0.058823529411764705,0.35294117647058826,0.29411764705882354,0.0,0.4117647058823529,0.29411764705882354,0.0,0.29411764705882354,0.0,0.058823529411764705,0.47058823529411764,0.5882352941176471,0.4117647058823529,0.23529411764705882,0.4117647058823529,0.0,0.23529411764705882,0.6470588235294118,0.23529411764705882,0.17647058823529413,0.5882352941176471,0.5294117647058824,0.17647058823529413,0.5882352941176471,0.4117647058823529,0.47058823529411764,0.4117647058823529,0.4117647058823529,0.29411764705882354,0.29411764705882354,0.4117647058823529,0.5882352941176471,0.5294117647058824,0.4117647058823529,0.7058823529411765,0.35294117647058826,0.4117647058823529,0.6470588235294118,0.4117647058823529,0.4117647058823529,0.47058823529411764,0.23529411764705882,1.0,0.47058823529411764,0.7058823529411765,0.0,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.4117647058823529,0.35294117647058826,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882,0.0,0.11764705882352941,0.35294117647058826,0.0,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.4117647058823529,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.0,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.0,"['NodeRunner', 'Tower', 'NEOPLY', 'im']"
67,IRISNETVALIDATOr,1,1,0,1,9,3,12,17,9,9,0.75,0.75,0.17647058823529413,4,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.47058823529411764,0.058823529411764705,0.058823529411764705,0.5294117647058824,0.0,0.5294117647058824,0.5294117647058824,0.11764705882352941,0.4117647058823529,0.4117647058823529,0.058823529411764705,0.4117647058823529,0.47058823529411764,0.5882352941176471,0.11764705882352941,0.058823529411764705,0.47058823529411764,0.058823529411764705,0.0,0.17647058823529413,0.0,0.11764705882352941,0.47058823529411764,0.29411764705882354,0.0,0.5294117647058824,0.29411764705882354,0.0,0.29411764705882354,0.0,0.058823529411764705,0.35294117647058826,0.5882352941176471,0.5294117647058824,0.23529411764705882,0.5294117647058824,0.0,0.23529411764705882,0.35294117647058826,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.47058823529411764,0.058823529411764705,0.5882352941176471,0.5294117647058824,0.5882352941176471,0.47058823529411764,0.5294117647058824,0.11764705882352941,0.35294117647058826,0.4117647058823529,0.5882352941176471,0.5294117647058824,0.47058823529411764,0.35294117647058826,0.4117647058823529,0.47058823529411764,0.5294117647058824,0.4117647058823529,0.5294117647058824,0.4117647058823529,0.23529411764705882,0.47058823529411764,1.0,0.5294117647058824,0.0,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.4117647058823529,0.35294117647058826,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,[]
